"Codigo Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo"
"19","19075","19075000","Cauca","BALBOA","BALBOA","CM"
"19","19075","19075001","Cauca","BALBOA","LA PLANADA","C"
"19","19075","19075002","Cauca","BALBOA","OLAYA","C"
"19","19075","19075003","Cauca","BALBOA","SAN ALFONSO","C"
"19","19075","19075005","Cauca","BALBOA","LA BERMEJA","C"
"19","19075","19075006","Cauca","BALBOA","PURETO","C"
"19","19075","19075007","Cauca","BALBOA","GUADALITO","C"
"19","19075","19075008","Cauca","BALBOA","LA LOMITA","C"
"19","19075","19075009","Cauca","BALBOA","EL VIJAL","C"
"19","19075","19075010","Cauca","BALBOA","BERMEJA ALTA","CP"
"19","19075","19075011","Cauca","BALBOA","PARAÍSO","CP"
"19","19100","19100000","Cauca","BOLÍVAR","BOLÍVAR","CM"
"19","19100","19100001","Cauca","BOLÍVAR","CAPELLANÍAS","C"
"19","19100","19100003","Cauca","BOLÍVAR","CHALGUAYACO","C"
"19","19100","19100005","Cauca","BOLÍVAR","EL CARMEN","C"
"19","19100","19100006","Cauca","BOLÍVAR","EL RODEO","C"
"19","19100","19100007","Cauca","BOLÍVAR","GUACHICONO","C"
"19","19100","19100013","Cauca","BOLÍVAR","LERMA","C"
"19","19100","19100015","Cauca","BOLÍVAR","LOS MILAGROS","C"
"19","19100","19100016","Cauca","BOLÍVAR","LOS RASTROJOS","C"
"19","19100","19100018","Cauca","BOLÍVAR","MELCHOR","C"
"19","19100","19100019","Cauca","BOLÍVAR","SAN JOSÉ DEL MORRO","IPD"
"19","19100","19100020","Cauca","BOLÍVAR","SAN JUAN","C"
"19","19100","19100021","Cauca","BOLÍVAR","SAN LORENZO","C"
"19","19100","19100022","Cauca","BOLÍVAR","SAN MIGUEL","C"
"19","19100","19100038","Cauca","BOLÍVAR","LA ESPERANZA","IP"
"19","19100","19100041","Cauca","BOLÍVAR","LA CARBONERA","C"
"19","19100","19100042","Cauca","BOLÍVAR","EL MORRO","C"
"19","19100","19100044","Cauca","BOLÍVAR","VILLA NUEVA","IPM"
"19","19100","19100049","Cauca","BOLÍVAR","CIMARRONAS","C"
"19","19110","19110000","Cauca","BUENOS AIRES","BUENOS AIRES","CM"
"19","19110","19110006","Cauca","BUENOS AIRES","EL PORVENIR","C"
"19","19110","19110007","Cauca","BUENOS AIRES","HONDURAS","IPM"
"19","19110","19110008","Cauca","BUENOS AIRES","LA BALSA","IPM"
"19","19110","19110010","Cauca","BUENOS AIRES","SAN IGNACIO","IPM"
"19","19110","19110012","Cauca","BUENOS AIRES","TIMBA","C"
"19","19110","19110013","Cauca","BUENOS AIRES","EL CERAL","C"
"19","19110","19110016","Cauca","BUENOS AIRES","SAN FRANCISCO","CAS"
"19","19110","19110017","Cauca","BUENOS AIRES","LA VENTURA","CAS"
"19","19110","19110020","Cauca","BUENOS AIRES","EL LLANITO","IPD"
"19","19110","19110025","Cauca","BUENOS AIRES","PALOBLANCO","IPM"
"19","19110","19110026","Cauca","BUENOS AIRES","BELLAVISTA","IPD"
"19","19110","19110029","Cauca","BUENOS AIRES","LA ESPERANZA","CAS"
"19","19110","19110030","Cauca","BUENOS AIRES","MUNCHIQUE","CAS"
"19","19130","19130000","Cauca","CAJIBÍO","CAJIBÍO","CM"
"19","19130","19130001","Cauca","CAJIBÍO","CAMPOALEGRE","IPD"
"19","19130","19130002","Cauca","CAJIBÍO","CHAUX","IPM"
"19","19130","19130003","Cauca","CAJIBÍO","DINDE","IPD"
"19","19130","19130004","Cauca","CAJIBÍO","EL CARMELO","IPD"
"19","19130","19130005","Cauca","CAJIBÍO","EL ROSARIO","IPD"
"19","19130","19130006","Cauca","CAJIBÍO","LA CAPILLA","IPD"
"19","19130","19130007","Cauca","CAJIBÍO","LA PEDREGOSA","IPD"
"19","19130","19130008","Cauca","CAJIBÍO","LA VENTA","IPD"
"19","19130","19130010","Cauca","CAJIBÍO","ORTEGA","IPD"
"19","19130","19130013","Cauca","CAJIBÍO","EL TÚNEL","C"
"19","19130","19130015","Cauca","CAJIBÍO","CASAS BAJAS","IPD"
"19","19130","19130016","Cauca","CAJIBÍO","EL RECUERDO","CP"
"19","19137","19137000","Cauca","CALDONO","CALDONO","CM"
"19","19137","19137001","Cauca","CALDONO","CERRO ALTO","CP"
"19","19137","19137002","Cauca","CALDONO","EL PITAL","IPM"
"19","19137","19137003","Cauca","CALDONO","LA AGUADA","C"
"19","19137","19137004","Cauca","CALDONO","PESCADOR","CP"
"19","19137","19137005","Cauca","CALDONO","PIOYÁ","C"
"19","19137","19137006","Cauca","CALDONO","PLAN DE ZUÑIGA","C"
"19","19137","19137007","Cauca","CALDONO","PUEBLO NUEVO","C"
"19","19137","19137008","Cauca","CALDONO","SIBERIA","CP"
"19","19137","19137011","Cauca","CALDONO","ANDALUCÍA","C"
"19","19137","19137012","Cauca","CALDONO","GRANADILLO","C"
"19","19142","19142000","Cauca","CALOTO","CALOTO","CM"
"19","19142","19142001","Cauca","CALOTO","CAMPO ALEGRE","CP"
"19","19142","19142004","Cauca","CALOTO","EL PALO","IPM"
"19","19142","19142005","Cauca","CALOTO","EL PLACER","C"
"19","19142","19142007","Cauca","CALOTO","HUASANO","C"
"19","19142","19142009","Cauca","CALOTO","LA PALOMERA","IPM"
"19","19142","19142010","Cauca","CALOTO","LA PLACA","C"
"19","19142","19142011","Cauca","CALOTO","QUINTERO","IPM"
"19","19142","19142012","Cauca","CALOTO","CARPINTERO CHIVERA","IPM"
"19","19142","19142013","Cauca","CALOTO","EL ALBA (PARAISO, LOS MANGOS)","C"
"19","19142","19142015","Cauca","CALOTO","LA ARROBLEDA","C"
"19","19142","19142016","Cauca","CALOTO","SAN NICOLÁS","IPM"
"19","19142","19142017","Cauca","CALOTO","SANTA RITA","C"
"19","19142","19142024","Cauca","CALOTO","LOMA PELADA","C"
"19","19142","19142026","Cauca","CALOTO","EL PEDREGAL","C"
"19","19142","19142030","Cauca","CALOTO","CRUCERO DE GUALÍ","IPM"
"19","19142","19142031","Cauca","CALOTO","HUELLAS","CP"
"19","19142","19142032","Cauca","CALOTO","ALTO EL PALO","CP"
"19","19142","19142034","Cauca","CALOTO","BODEGA ARRIBA","C"
"19","19142","19142038","Cauca","CALOTO","EL NILO","CP"
"19","19142","19142039","Cauca","CALOTO","EL GUÁSIMO","CP"
"19","19142","19142044","Cauca","CALOTO","SANTA ROSA","CP"
"19","19142","19142045","Cauca","CALOTO","TOEZ","CP"
"19","19142","19142046","Cauca","CALOTO","CAICEDO","C"
"19","19142","19142047","Cauca","CALOTO","EL CREDO","CP"
"19","19142","19142048","Cauca","CALOTO","GUABITO","CP"
"19","19142","19142049","Cauca","CALOTO","LA ESTRELLA","CP"
"19","19142","19142050","Cauca","CALOTO","LÓPEZ ADENTRO","CP"
"19","19142","19142051","Cauca","CALOTO","MORALES","CP"
"19","19142","19142052","Cauca","CALOTO","NÁPOLES","CP"
"19","19142","19142053","Cauca","CALOTO","PAJARITO","CP"
"19","19142","19142054","Cauca","CALOTO","TIERRERO","CP"
"19","19142","19142055","Cauca","CALOTO","EL VERGEL","CP"
"19","19142","19142056","Cauca","CALOTO","EL PILAMO","CP"
"19","19142","19142057","Cauca","CALOTO","ALTAMIRA","CP"
"19","19142","19142058","Cauca","CALOTO","DOMINGA ALTA","C"
"19","19142","19142059","Cauca","CALOTO","EL ARRAYAN","C"
"19","19142","19142060","Cauca","CALOTO","EL CARMELO","C"
"19","19142","19142061","Cauca","CALOTO","EL CHOCHO","C"
"19","19142","19142062","Cauca","CALOTO","EL POBLADO","C"
"19","19142","19142063","Cauca","CALOTO","EL SOCORRO","C"
"19","19142","19142064","Cauca","CALOTO","GUADUALITO","C"
"19","19142","19142065","Cauca","CALOTO","GUATABA","C"
"19","19142","19142066","Cauca","CALOTO","LA BUITRERA","C"
"19","19142","19142067","Cauca","CALOTO","LA CUCHILLA","C"
"19","19142","19142068","Cauca","CALOTO","LA GUINEA","C"
"19","19142","19142069","Cauca","CALOTO","LA QUEBRADA","CP"
"19","19142","19142070","Cauca","CALOTO","LA SELVA","C"
"19","19142","19142071","Cauca","CALOTO","LA TRAMPA","C"
"19","19142","19142072","Cauca","CALOTO","LAS AGUAS","CP"
"19","19142","19142073","Cauca","CALOTO","LOS CHORROS","C"
"19","19142","19142074","Cauca","CALOTO","MARAÑON","C"
"19","19142","19142075","Cauca","CALOTO","MORALES ARROZAL","C"
"19","19142","19142076","Cauca","CALOTO","PORVENIR","C"
"19","19142","19142077","Cauca","CALOTO","VENADILLO","C"
"19","19142","19142078","Cauca","CALOTO","VISTA HERMOSA","C"
"19","19212","19212000","Cauca","CORINTO","CORINTO","CM"
"19","19212","19212001","Cauca","CORINTO","EL JAGUAL","C"
"19","19212","19212004","Cauca","CORINTO","MEDIA NARANJA","C"
"19","19212","19212005","Cauca","CORINTO","RIONEGRO","C"
"19","19212","19212008","Cauca","CORINTO","SAN RAFAEL","CAS"
"19","19212","19212009","Cauca","CORINTO","EL BARRANCO","C"
"19","19212","19212010","Cauca","CORINTO","QUEBRADITAS","C"
"19","19212","19212011","Cauca","CORINTO","EL PEDREGAL","CP"
"19","19212","19212012","Cauca","CORINTO","LA LAGUNA","CP"
"19","19212","19212013","Cauca","CORINTO","LA MARÍA","CP"
"19","19256","19256000","Cauca","EL TAMBO","EL TAMBO","CM"
"19","19256","19256001","Cauca","EL TAMBO","ALTO DEL REY","IPD"
"19","19256","19256002","Cauca","EL TAMBO","BARAYA","IPM"
"19","19256","19256003","Cauca","EL TAMBO","BETANIA","IPD"
"19","19256","19256004","Cauca","EL TAMBO","CUATRO ESQUINAS","IPD"
"19","19256","19256005","Cauca","EL TAMBO","CHAPA","IPM"
"19","19256","19256006","Cauca","EL TAMBO","CHISQUÍO","IPD"
"19","19256","19256007","Cauca","EL TAMBO","EL PLACER","C"
"19","19256","19256009","Cauca","EL TAMBO","EL ZARZAL","IPD"
"19","19256","19256010","Cauca","EL TAMBO","GAMBOA","IPD"
"19","19256","19256011","Cauca","EL TAMBO","NUEVA GRANADA","IPD"
"19","19256","19256012","Cauca","EL TAMBO","HUISITÓ","IPD"
"19","19256","19256013","Cauca","EL TAMBO","LA ALIANZA","IPD"
"19","19256","19256014","Cauca","EL TAMBO","LA PAZ","IPM"
"19","19256","19256015","Cauca","EL TAMBO","LOS ANAYES","IPD"
"19","19256","19256016","Cauca","EL TAMBO","LOS ANDES","IPD"
"19","19256","19256017","Cauca","EL TAMBO","LOS ANGELES","IPD"
"19","19256","19256018","Cauca","EL TAMBO","MOSQUERA","IPM"
"19","19256","19256019","Cauca","EL TAMBO","PANDIGUANDO","IPM"
"19","19256","19256020","Cauca","EL TAMBO","PIAGUA","IPD"
"19","19256","19256021","Cauca","EL TAMBO","PUERTO RICO","CAS"
"19","19256","19256022","Cauca","EL TAMBO","QUILCACÉ","IPD"
"19","19256","19256023","Cauca","EL TAMBO","RONDÓN","IPD"
"19","19256","19256024","Cauca","EL TAMBO","SABANETAS","IPD"
"19","19256","19256025","Cauca","EL TAMBO","SAN JOAQUÍN","IPD"
"19","19256","19256026","Cauca","EL TAMBO","SAN JUAN DE MECHENQUE","IPD"
"19","19256","19256027","Cauca","EL TAMBO","SEGUENGUE","IPM"
"19","19256","19256028","Cauca","EL TAMBO","URIBE","IPD"
"19","19256","19256029","Cauca","EL TAMBO","VILLA AL MAR","IPD"
"19","19256","19256030","Cauca","EL TAMBO","LA LAGUNA","IPD"
"19","19256","19256031","Cauca","EL TAMBO","BUENA VISTA","IPD"
"19","19256","19256032","Cauca","EL TAMBO","LAS BOTAS","CAS"
"19","19256","19256033","Cauca","EL TAMBO","CABUYAL","IPD"
"19","19256","19256034","Cauca","EL TAMBO","EL CRUCERO DEL PUEBLO","IPM"
"19","19256","19256035","Cauca","EL TAMBO","LA ROMELIA","C"
"19","19256","19256036","Cauca","EL TAMBO","PLAYA RICA","C"
"19","19256","19256037","Cauca","EL TAMBO","PUERTA LLAVE","IPM"
"19","19256","19256038","Cauca","EL TAMBO","RÍO HONDO","IPM"
"19","19256","19256039","Cauca","EL TAMBO","VEINTE DE JULIO","IPD"
"19","19256","19256040","Cauca","EL TAMBO","EL RETIRO","C"
"19","19256","19256041","Cauca","EL TAMBO","CALICHALES","IPD"
"19","19256","19256042","Cauca","EL TAMBO","EL HIGUERÓN","IPD"
"19","19256","19256043","Cauca","EL TAMBO","EL OCHENTAYUNO (LA GALLERA)","C"
"19","19256","19256044","Cauca","EL TAMBO","GUAZARAVITA","IPD"
"19","19256","19256045","Cauca","EL TAMBO","LA BANDA","IPD"
"19","19256","19256046","Cauca","EL TAMBO","LA CUCHILLA","IPD"
"19","19256","19256047","Cauca","EL TAMBO","LAS PIEDRAS","IPD"
"19","19256","19256048","Cauca","EL TAMBO","LAS HUERTAS","IPD"
"19","19256","19256049","Cauca","EL TAMBO","LOS LLANOS","IPD"
"19","19256","19256050","Cauca","EL TAMBO","RÍO SUCIO","IPM"
"19","19256","19256051","Cauca","EL TAMBO","MURGUEITIO","IPD"
"19","19256","19256052","Cauca","EL TAMBO","PEPITAL","IPD"
"19","19256","19256053","Cauca","EL TAMBO","JUANA CASTAÑA","C"
"19","19256","19256054","Cauca","EL TAMBO","LA VENTANA","C"
"19","19256","19256055","Cauca","EL TAMBO","MONTERREDONDO","C"
"19","19256","19256056","Cauca","EL TAMBO","LA PALOMA","IPD"
"19","19256","19256057","Cauca","EL TAMBO","SAN ANTONIO","IPD"
"19","19290","19290000","Cauca","FLORENCIA","FLORENCIA","CM"
"19","19290","19290001","Cauca","FLORENCIA","EL ROSARIO","C"
"19","19290","19290002","Cauca","FLORENCIA","MARSELLA","C"
"19","19300","19300000","Cauca","GUACHENÉ","GUACHENÉ","CM"
"19","19300","19300001","Cauca","GUACHENÉ","EL CENTRO","C"
"19","19300","19300002","Cauca","GUACHENÉ","VEREDAS NORORIENTALES","C"
"19","19300","19300003","Cauca","GUACHENÉ","VEREDAS UNIDAS","C"
"19","19318","19318000","Cauca","GUAPÍ","GUAPÍ","CM"
"19","19318","19318001","Cauca","GUAPÍ","ALFONSO LÓPEZ (BALSITAS)","IPD"
"19","19318","19318002","Cauca","GUAPÍ","BENJAMÍN HERRERA (SAN VICENTE)","IPD"
"19","19318","19318003","Cauca","GUAPÍ","CALLELARGA","IPD"
"19","19318","19318004","Cauca","GUAPÍ","CONCEPCIÓN DE GUAJUÍ","IPD"
"19","19318","19318005","Cauca","GUAPÍ","EL CARMELO","IPD"
"19","19318","19318007","Cauca","GUAPÍ","LA SOLEDAD","IPD"
"19","19318","19318008","Cauca","GUAPÍ","LIMONES","IPD"
"19","19318","19318010","Cauca","GUAPÍ","OLAYA HERRERA (GUARE)","IPD"
"19","19318","19318011","Cauca","GUAPÍ","ROSARIO","IPD"
"19","19318","19318012","Cauca","GUAPÍ","SAN AGUSTÍN","IPD"
"19","19318","19318013","Cauca","GUAPÍ","SAN ANTONIO DE GUAJUÍ","IPD"
"19","19318","19318014","Cauca","GUAPÍ","SAN FRANCISCO","IP"
"19","19318","19318015","Cauca","GUAPÍ","URIBE URIBE (EL NARANJO)","IPD"
"19","19318","19318016","Cauca","GUAPÍ","BOCA DE NAPÍ","IPD"
"19","19318","19318017","Cauca","GUAPÍ","EL ATAJO","IPD"
"19","19318","19318018","Cauca","GUAPÍ","LLANTÍN","IPD"
"19","19318","19318019","Cauca","GUAPÍ","SANTA CLARA","IPD"
"19","19318","19318020","Cauca","GUAPÍ","CASCAJERO","IPD"
"19","19318","19318021","Cauca","GUAPÍ","CHAMÓN","IPD"
"19","19318","19318022","Cauca","GUAPÍ","CHANZARÁ","IPD"
"19","19318","19318023","Cauca","GUAPÍ","LAS JUNTA","IPD"
"19","19318","19318024","Cauca","GUAPÍ","QUIROGA","CAS"
"19","19318","19318025","Cauca","GUAPÍ","CHUARE","CAS"
"19","19318","19318026","Cauca","GUAPÍ","SAN JOSÉ DE GUAPI","IPD"
"19","19318","19318027","Cauca","GUAPÍ","BELÉN","CP"
"19","19355","19355000","Cauca","INZÁ","INZÁ","CM"
"19","19355","19355001","Cauca","INZÁ","CALDERAS","IPD"
"19","19355","19355002","Cauca","INZÁ","PEDREGAL","IPD"
"19","19355","19355003","Cauca","INZÁ","PUERTO VALENCIA","IPD"
"19","19355","19355004","Cauca","INZÁ","SAN ANDRÉS","IPD"
"19","19355","19355005","Cauca","INZÁ","SAN JOSÉ","IPM"
"19","19355","19355006","Cauca","INZÁ","SANTA ROSA","IPD"
"19","19355","19355007","Cauca","INZÁ","TOPA","IPM"
"19","19355","19355008","Cauca","INZÁ","TUMBICHUCUE","IPM"
"19","19355","19355009","Cauca","INZÁ","TURMINÁ","IPD"
"19","19355","19355010","Cauca","INZÁ","SANTA TERESA","IPD"
"19","19355","19355011","Cauca","INZÁ","GUANACAS","IPD"
"19","19355","19355012","Cauca","INZÁ","CARMEN DE VIBORAL","CAS"
"19","19355","19355013","Cauca","INZÁ","LOS ALPES","IPD"
"19","19355","19355014","Cauca","INZÁ","SAN MIGUEL","IPD"
"19","19355","19355015","Cauca","INZÁ","SEGOVIA","IPD"
"19","19364","19364000","Cauca","JAMBALÓ","JAMBALÓ","CM"
"19","19364","19364001","Cauca","JAMBALÓ","LA MARÍA - EL TRAPICHE","C"
"19","19364","19364002","Cauca","JAMBALÓ","LA MINA","C"
"19","19364","19364003","Cauca","JAMBALÓ","LOMA REDONDA","C"
"19","19364","19364004","Cauca","JAMBALÓ","VALLES HONDOS","C"
"19","19364","19364005","Cauca","JAMBALÓ","LA ESPERANZA","C"
"19","19364","19364006","Cauca","JAMBALÓ","LOMA GRUESA","CAS"
"19","19392","19392000","Cauca","LA SIERRA","LA SIERRA","CM"
"19","19392","19392005","Cauca","LA SIERRA","LA CUCHILLA","C"
"19","19397","19397000","Cauca","LA VEGA","LA VEGA","CM"
"19","19397","19397001","Cauca","LA VEGA","ALTAMIRA","IPD"
"19","19397","19397002","Cauca","LA VEGA","ARBELA","IPD"
"19","19397","19397003","Cauca","LA VEGA","EL DIVISO","IPM"
"19","19397","19397004","Cauca","LA VEGA","EL PALMAR","IPM"
"19","19397","19397005","Cauca","LA VEGA","GUACHICONO","IPD"
"19","19397","19397006","Cauca","LA VEGA","LOS UVOS","IPD"
"19","19397","19397007","Cauca","LA VEGA","PANCITARÁ","IPD"
"19","19397","19397008","Cauca","LA VEGA","PLACER","IPD"
"19","19397","19397009","Cauca","LA VEGA","SAN MIGUEL","C"
"19","19397","19397010","Cauca","LA VEGA","SANTA BÁRBARA","C"
"19","19397","19397011","Cauca","LA VEGA","SANTA JUANA","IPD"
"19","19397","19397012","Cauca","LA VEGA","ALBANIA","IPM"
"19","19397","19397013","Cauca","LA VEGA","CHAUPILOMA","IPD"
"19","19397","19397014","Cauca","LA VEGA","DOMINICAL","IPD"
"19","19397","19397015","Cauca","LA VEGA","LA CARRERA","IPD"
"19","19397","19397016","Cauca","LA VEGA","LOS CIRUELOS","IPD"
"19","19397","19397017","Cauca","LA VEGA","VILLA MARÍA","IPD"
"19","19397","19397018","Cauca","LA VEGA","BARBILLAS","CAS"
"19","19397","19397019","Cauca","LA VEGA","SANTA RITA","IPD"
"19","19418","19418000","Cauca","LÓPEZ DE MICAY","LÓPEZ","CM"
"19","19418","19418001","Cauca","LÓPEZ DE MICAY","AGUA CLARA (GOLONDRO)","IPD"
"19","19418","19418002","Cauca","LÓPEZ DE MICAY","ALTO DE CHUARE","IPD"
"19","19418","19418003","Cauca","LÓPEZ DE MICAY","EL PLAYÓN (SIGUÍ)","IPD"
"19","19418","19418004","Cauca","LÓPEZ DE MICAY","EL TRAPICHE","IPD"
"19","19418","19418005","Cauca","LÓPEZ DE MICAY","GUAYABAL","IPD"
"19","19418","19418006","Cauca","LÓPEZ DE MICAY","JOLÍ","IPD"
"19","19418","19418007","Cauca","LÓPEZ DE MICAY","LA CONCEPCIÓN","IPM"
"19","19418","19418008","Cauca","LÓPEZ DE MICAY","LA SAGRADA FAMILIA","IPM"
"19","19418","19418009","Cauca","LÓPEZ DE MICAY","NOANAMITO","IPD"
"19","19418","19418010","Cauca","LÓPEZ DE MICAY","PLAYA GRANDE","IPD"
"19","19418","19418011","Cauca","LÓPEZ DE MICAY","RÍO MAYA (DOS QUEBRADAS)","IPD"
"19","19418","19418012","Cauca","LÓPEZ DE MICAY","SAN ANTONIO DE CHUARE","IPD"
"19","19418","19418013","Cauca","LÓPEZ DE MICAY","SAN BARTOLO","IPD"
"19","19418","19418014","Cauca","LÓPEZ DE MICAY","SAN FERNANDO","IPM"
"19","19418","19418015","Cauca","LÓPEZ DE MICAY","SAN ISIDRO","IPD"
"19","19418","19418016","Cauca","LÓPEZ DE MICAY","SAN PEDRO DE NAYA","IPD"
"19","19418","19418017","Cauca","LÓPEZ DE MICAY","SANTA ANA","IPD"
"19","19418","19418018","Cauca","LÓPEZ DE MICAY","TAPARAL","IPM"
"19","19418","19418019","Cauca","LÓPEZ DE MICAY","ZARAGOZA","IPD"
"19","19418","19418020","Cauca","LÓPEZ DE MICAY","CANDELARIA","IPM"
"19","19418","19418021","Cauca","LÓPEZ DE MICAY","BAJO SIGUÍ","IPM"
"19","19418","19418022","Cauca","LÓPEZ DE MICAY","EL COCO","IPD"
"19","19418","19418023","Cauca","LÓPEZ DE MICAY","SAN FRANCISCO ADENTRO","C"
"19","19418","19418024","Cauca","LÓPEZ DE MICAY","BETANIA","IPM"
"19","19418","19418025","Cauca","LÓPEZ DE MICAY","CACAO","IPM"
"19","19418","19418026","Cauca","LÓPEZ DE MICAY","CALLE LARGA - NAYA","IPM"
"19","19418","19418027","Cauca","LÓPEZ DE MICAY","CHIGUERO","IPM"
"19","19418","19418028","Cauca","LÓPEZ DE MICAY","ALTO NAYA","IPM"
"19","19418","19418029","Cauca","LÓPEZ DE MICAY","ELTRUENO","IPM"
"19","19418","19418030","Cauca","LÓPEZ DE MICAY","LAS CRUCES","IPM"
"19","19418","19418031","Cauca","LÓPEZ DE MICAY","LAS PAVAS","IPM"
"19","19418","19418032","Cauca","LÓPEZ DE MICAY","SAN ANTONIO DE GURUMENDY","C"
"19","19418","19418033","Cauca","LÓPEZ DE MICAY","BOCA GRANDE","C"
"19","19418","19418034","Cauca","LÓPEZ DE MICAY","BRAZO DE LA ROTURA","IPM"
"19","19418","19418035","Cauca","LÓPEZ DE MICAY","SANTA CRUZ DE SIGUÍN","CAS"
"19","19450","19450000","Cauca","MERCADERES","MERCADERES","CM"
"19","19450","19450001","Cauca","MERCADERES","ALTO DE MAYO","CAS"
"19","19450","19450002","Cauca","MERCADERES","ARBOLEDAS","C"
"19","19450","19450003","Cauca","MERCADERES","EL PILÓN","CAS"
"19","19450","19450004","Cauca","MERCADERES","ESMERALDAS","C"
"19","19450","19450006","Cauca","MERCADERES","SAN JOAQUÍN","C"
"19","19450","19450007","Cauca","MERCADERES","SAN JUANITO","C"
"19","19450","19450008","Cauca","MERCADERES","TABLONES ALTOS","CAS"
"19","19450","19450009","Cauca","MERCADERES","CAJAMARCA","C"
"19","19450","19450015","Cauca","MERCADERES","EL BADO","CAS"
"19","19450","19450016","Cauca","MERCADERES","TABLONCITO","CAS"
"19","19450","19450017","Cauca","MERCADERES","EL CARBONERO","C"
"19","19450","19450019","Cauca","MERCADERES","MOJARRAS","C"
"19","19450","19450020","Cauca","MERCADERES","LOS LLANOS","CAS"
"19","19450","19450021","Cauca","MERCADERES","LOS MEDIOS","CAS"
"19","19455","19455000","Cauca","MIRANDA","MIRANDA","CM"
"19","19455","19455003","Cauca","MIRANDA","LA MUNDA","CP"
"19","19455","19455004","Cauca","MIRANDA","MONTERREDONDO","CP"
"19","19455","19455005","Cauca","MIRANDA","ORTIGAL","C"
"19","19455","19455007","Cauca","MIRANDA","SANTA ANA","CP"
"19","19455","19455008","Cauca","MIRANDA","TIERRADURA","CP"
"19","19455","19455009","Cauca","MIRANDA","TULIPAN","CP"
"19","19455","19455010","Cauca","MIRANDA","GUATEMALA","CP"
"19","19455","19455011","Cauca","MIRANDA","SAN ANDRÉS","CP"
"19","19473","19473000","Cauca","MORALES","MORALES","CM"
"19","19473","19473002","Cauca","MORALES","CARPINTERO","C"
"19","19473","19473003","Cauca","MORALES","CHIMBORAZO","IPD"
"19","19473","19473004","Cauca","MORALES","HONDURAS","IPM"
"19","19473","19473008","Cauca","MORALES","PAN DE AZÚCAR","C"
"19","19473","19473009","Cauca","MORALES","SAN ISIDRO","C"
"19","19473","19473012","Cauca","MORALES","SANTA ROSA","C"
"19","19473","19473014","Cauca","MORALES","LA ESTACIÓN","C"
"19","19473","19473017","Cauca","MORALES","EL ROSARIO","C"
"19","19513","19513000","Cauca","PADILLA","PADILLA","CM"
"19","19513","19513001","Cauca","PADILLA","YARUMALES","IPD"
"19","19513","19513003","Cauca","PADILLA","LA PAILA","IPD"
"19","19513","19513004","Cauca","PADILLA","EL CHAMIZO","IPD"
"19","19513","19513008","Cauca","PADILLA","CUERNAVACA","C"
"19","19517","19517000","Cauca","PÁEZ","BELALCÁZAR","CM"
"19","19517","19517001","Cauca","PÁEZ","ARAUJO","C"
"19","19517","19517002","Cauca","PÁEZ","AVIRAMA","C"
"19","19517","19517003","Cauca","PÁEZ","COHETANDO","C"
"19","19517","19517004","Cauca","PÁEZ","CHINAS","C"
"19","19517","19517005","Cauca","PÁEZ","EL COLORADO","C"
"19","19517","19517006","Cauca","PÁEZ","HUILA","CP"
"19","19517","19517007","Cauca","PÁEZ","ITAIBE","IP"
"19","19517","19517009","Cauca","PÁEZ","LAME","C"
"19","19517","19517010","Cauca","PÁEZ","LA PALMA","C"
"19","19517","19517011","Cauca","PÁEZ","MOSOCO","C"
"19","19517","19517012","Cauca","PÁEZ","RICAURTE","C"
"19","19517","19517013","Cauca","PÁEZ","RIOCHIQUITO","IP"
"19","19517","19517014","Cauca","PÁEZ","SAN LUIS (POTRERILLO)","IPD"
"19","19517","19517015","Cauca","PÁEZ","TALAGA","C"
"19","19517","19517016","Cauca","PÁEZ","TÓEZ","C"
"19","19517","19517017","Cauca","PÁEZ","LA MESA DE TOGOIMA","C"
"19","19517","19517018","Cauca","PÁEZ","VILLA RODRÍGUEZ","C"
"19","19517","19517019","Cauca","PÁEZ","VITONCO","C"
"19","19517","19517022","Cauca","PÁEZ","LA TROJA","C"
"19","19517","19517023","Cauca","PÁEZ","ARANZAZU","C"
"19","19517","19517024","Cauca","PÁEZ","EL CABUYO","C"
"19","19517","19517025","Cauca","PÁEZ","LA CEJA","C"
"19","19517","19517026","Cauca","PÁEZ","SAN JOSÉ","C"
"19","19517","19517027","Cauca","PÁEZ","TARAVIRA","C"
"19","19517","19517028","Cauca","PÁEZ","CUETANDÓ","IPD"
"19","19517","19517030","Cauca","PÁEZ","COQUIYÓ","CP"
"19","19517","19517031","Cauca","PÁEZ","CHACHUCUE","CP"
"19","19517","19517032","Cauca","PÁEZ","EL RODEO","CP"
"19","19517","19517033","Cauca","PÁEZ","GUADUALEJO","CP"
"19","19517","19517034","Cauca","PÁEZ","GUAPIO","CP"
"19","19517","19517035","Cauca","PÁEZ","GUAQUIYÓ","CP"
"19","19517","19517036","Cauca","PÁEZ","LA ESMERALDA","CP"
"19","19517","19517037","Cauca","PÁEZ","LA MARÍA","CP"
"19","19517","19517038","Cauca","PÁEZ","LAURELES","CP"
"19","19517","19517039","Cauca","PÁEZ","MESA DE CALOTO","CP"
"19","19517","19517040","Cauca","PÁEZ","MESA DE TÁLAGA","CP"
"19","19517","19517041","Cauca","PÁEZ","SAN MIGUEL","CP"
"19","19517","19517042","Cauca","PÁEZ","TÁLAGA VIEJO","CP"
"19","19517","19517043","Cauca","PÁEZ","VICANENGA","CP"
